row_index,original_text,translated_text,label,Split
165,#Thenoite pq os brasileiros qdo vão lá fora se esforçam p falar inglês sendo q aqui qnd vem internacionais não tentam falar nossa língua?,"#TheNight Why do Brazilians make an effort to speak English when they go abroad, while internationals don't try to speak our language when they come here?",0,train
166,Daqui a pouco tem #MasterChefBr e nós tem escondidinho,"Soon there will be #MasterChefBr and we have ""escondidinho.""",1,train
167,Aquele momento que você fica quase 24 horas sem entrar no Twitter para não saber quem saiu do #MasterchefBR,That moment when you go almost 24 hours without checking Twitter so you don't find out who got eliminated from #MasterchefBR.,2,train
168,Pela primeira vez não tenho vontade de comer o que eles preparam... #MasterChefBR,"For the first time, I don't feel like eating what they prepared... #MasterChefBR",0,train
169,"Fico me perguntando, será  que os filhos da Bela Gil comem de sobremesa pudim de chia com calda de mirtilo? Kkkkk #AltasHoras","I keep wondering, do Bela Gil's kids eat chia pudding with blueberry sauce for dessert? Hahaha #AltasHoras",1,train
170,"O Thomas é a coisa mais gostosa desse mundo,q vntd de apertar ai mds #AltasHoras","Thomas is the most delightful thing in the world, I really want to squeeze him, oh my God #AltasHoras",2,train
171,Chorando ainda a saída do do @user do #MasterChefBR 😭😭😭😭😭😭😭😭😭😭😭😭😭,Still crying over @user's elimination from #MasterChefBR 😭😭😭😭😭😭😭😭😭😭😭😭😭,0,train
172,@user  #MasterChefBR @user  miga????? Isso é verdade?,@user #MasterChefBR @user  girl????? Is this true?,1,train
173,"#VideoShowAoVivo Melhor pessoa ""Sophia Abrahão""... mesmo estando atrasada chega arrasando. Muito divertido o vídeo show de hoje.","#LiveVideoShow Best person ""Sophia Abrahão""... even when she's late, she arrives making a splash. Today's video show was very fun.",2,train
174,"Aí meu Deus, eu passo mal com essa Contagem final... Socorro 😰😰  #Masterchefbr","Oh my God, I'm freaking out with this final countdown... Help 😰😰 #Masterchefbr",0,train
175,"Ansiedade por estar bem sempre, por sempre fugir do mau momento. (EU todinho) #ConversaComBial","Anxiety about always being well, about always avoiding the bad moment. (That's me entirely) #ConversaComBial",1,train
176,Maluma gatooo. Ja quero casar e ter filhos #TheNoite,Maluma cattt. I already want to get married and have kids #TheNoite,2,train
177,"Porra ana maria ela n come abóbora e acabou, supera n é td mundo q gosta de abóbora #MaisVoce","Damn Ana Maria, she doesn't eat pumpkin and that's it, get over it, not everyone likes pumpkin #MaisVoce",0,train
178,"Por onde apresentamos a peça temos recebido vários relatos de abusos, pessoas se abrindo pela primeira vez #Encontro #HospitalDeBonecas","Wherever we present the play, we have received various accounts of abuse, people opening up for the first time #Meeting #DollHospital",1,train
179,Namaria tá impagável hoje vestida de unicórnio . A tiara foi a cereja do bolo rssss #MaisVocê,Namaria is priceless today dressed as a unicorn. The tiara was the cherry on top lol #MaisVocê,2,train
180,Credooo qto sangueee #masterchefBR,I believvveee so much bloooddd #masterchefBR,0,train
181,Estou esperando Laura  #AltasHoras,I'm waiting for Laura #AltasHoras,1,train
182,"#VideoShowAoVivo Oi amores,que tal a Sophia fazer um  Filme sobre a Cláudia Raia e ela seria A própria Cláudia, bjos",ERROR: 'NoneType' object has no attribute 'strip',2,train
183,ahhhh... uma semana pra ter #MasterChefBR de novo... :(,Ahhhh... one week until #MasterChefBR is back... :(,0,train
184,CADA DOSE CAI NA CONTA E OS 10% AUMENTA AI CÊ ME ARREBENTA E O CORAÇÃO NÃO GUENTA #ConversaComBial,"Each dose hits the account and the 10% increases, you break me and the heart can't take it #ConversaComBial",1,train
185,ZzzZzzZZzzzZzzzz... dia Pós #MasterChefBR  Sempre vale a pena ser um zumbi no dia seguinte 😴😴😴,ZzzZzzZZzzzZzzzz... Post #MasterChefBR day. It's always worth being a zombie the next day 😴😴😴,2,train
186,"Hoje tem o Fogaça em A Prévia, só assim para eu assistir essa porcaria. #MasterChefBR #APrevia","Today there's Fogaça on A Prévia, that's the only way I'll watch this crap. #MasterChefBR #APrevia",0,train
187,"Sexta (12), as séries e Talk Show da GLOBO marcaram:  #OsDiasEramAssim 16.4 #ConversaComBial 7.5 #Homeland 6.7","Friday (12), the series and Talk Show on GLOBO scored: #OsDiasEramAssim 16.4 #ConversaComBial 7.5 #Homeland 6.7",1,train
188,"@user Drauzio Varella? Tiozinho abortista, um poço de progreçyzmu. Vou assistir pra contar as ""lacradas"" que ele dará. #ConversaComBial","@user Drauzio Varella? An old man who supports abortion, a well of progressivism. I'm going to watch to keep track of the ""woke moments"" he'll have. #ConversaComBial",2,train
189,O @user deve estar armando esse #MasterChefBR hoje. So as coisa nojentona.,The @user must be setting up this #MasterChefBR today. Just the gross stuff.,0,train
190,"@user mais um dia de trabalho normal, né? #MasterChefBR","@user just another normal workday, right? #MasterChefBR",1,train
191,"João Vicente: ""minha mãe acha que a novela toda ta errada e o Lázaro ta certo"" BERRO #Encontro","João Vicente: ""my mom thinks the whole soap opera is wrong and Lázaro is right"" SCREAM #Encontro",2,train
192,aaaaaa Douglas não pode sair nao pfvvvv #MasterChefBR,"Aaaaaa Douglas can't leave, pleaseee #MasterChefBR",0,train
193,"""Poder é um espaço abstrato que jamais permanece vazio "". #ConversaComBial","""Power is an abstract space that never remains empty."" #ConversaComBial",1,train
194,O Masterchef hoje foi lindo e emocionante. Ver a garra de uma pessoa quando ela deseja algo é lindo e motivacional. #MasterChefBr,Today's MasterChef was beautiful and emotional. Seeing someone's determination when they want something is both beautiful and motivational. #MasterChefBr,2,train
195,Mas essa moça é bem sem graça pra apresentar esse quadro hein?! Só fica calada. Animação filha... #EDeCasa,"But this girl is quite dull to present this segment, huh?! She just stays silent. Show some enthusiasm, girl... #EDeCasa",0,train
196,era alguma regra ser tudo verde todas comida? #MasterChefBR,"Was there some rule that everything had to be green, all the food? #MasterChefBR",1,train
197,@user @user Contando os minutos  Amo #MasterChefBR  O melhor programa brasileiro de gastronomia 😍😍❤,@user @user Counting the minutes  Love #MasterChefBR  The best Brazilian gastronomy show 😍😍❤,2,train
198,O cabelo da Namaria está amarelo? #MaisVoce,Is Namaria's hair yellow? #MaisVoce,0,train
199,Hoje ta tensão nível Hard no #MasterChefBR  😱😱😱😱😱😱,Today the tension is at Hard level on #MasterChefBR 😱😱😱😱😱😱,1,train
200,"ai eu gosto de ver hein, vamos vitor b  #MasterChefBR","Oh, I like to watch, huh, go Vitor B #MasterChefBR",2,train
201,Por favor não me odeiem! Mas não suporto É o Tchan mais. Muito por detestar o Compadre #altashoras,Please don't hate me! But I can't stand É o Tchan anymore. Mostly because I dislike Compadre #altashoras,0,train
202,"Que tal ouvirmos Banda Donica? Ė trazer Caetano, através do seu filho. 🎶🎹🎶🎸🎶 #VideoShowAoVivo.",How about we listen to Banda Donica? It's like bringing Caetano through his son. 🎶🎹🎶🎸🎶 #VideoShowLive.,1,train
203,Socorro tô nervosa #MasterChefBR,"Help, I'm nervous #MasterChefBR",2,train
204,"E ganhar uma NOTA PRETA? ganhar uma ""nota preta"" é ganhar muito dinheiro. #Encontro","And to earn a FORTUNE? To earn a ""fortune"" means to make a lot of money. #Encontro",0,train
205,Feliz Dias das Mães #DomingoLegal,Happy Mother's Day #CoolSunday,1,train
206,Tem dois bonitoes na minha tv  MAS OS MEUS OLHOS SO FOCAM NA FATIMA! Woww  #VideoShowAoVivo,"There are two handsome guys on my TV, BUT MY EYES ONLY FOCUS ON FATIMA! Woww #VideoShowLive",2,train
207,Maluma só me lembra a Anitta desculpa jjkkkkk #TheNoite,"Maluma just reminds me of Anitta, sorry lol #TheNoite",0,train
208,Precisamos falar mais sobre ansiedade e depressão. #ConversaComBial,We need to talk more about anxiety and depression. #ConversaComBial,1,train
209,Alô @user @user @user tem especial de 30 anos da Praça no #TheNoite hj. Bora divulgar,"Hello @user @user @user, there's a 30-year special of Praça on #TheNoite tonight. Let's spread the word!",2,train
210,"""tá apertado"" ""mas tá bonito"" a triste realidade da vida #VideoShowAoVivo","""It's tight"" ""but it's beautiful"" the sad reality of life #VideoShowLive",0,train
211,Depois de todas as perguntas eu tenho certeza que sou pessimista Hahaha #Encontro,"After all the questions, I'm sure I'm a pessimist. Hahaha #Meeting",1,train
212,Vídeo show me amorro #videoshowaovivo,ERROR: 'NoneType' object has no attribute 'strip',2,train
213,Migo a expressão negra/negro é utilizada como conotação negativa na língua sim e é uma forma de racismo! para de bostejar please #Encontro,"The expression ""black"" is indeed used with a negative connotation in the language, and it is a form of racism! Stop talking nonsense, please. #Encontro",0,train
214,"Cantou ""eu acredito"" já sabemos quem será eliminado, né migos... #EuAcreditoFail #MasterChefBR","Sang ""I believe"" and we already know who will be eliminated, right friends... #IBelieveFail #MasterChefBR",1,train
215,Gostaria de vídeos da sandy cantando evidências no #encontro na minha mesa agora já por favor eu imploro eu preciso disso,"I would like videos of Sandy singing ""Evidências"" on #Encontro on my desk right now, please, I'm begging, I need this.",2,train
216,Acabei de ver #MasterChefBR e tô um pouco abalada com essa eliminação 😢,I just watched #MasterChefBR and I'm a bit shaken by this elimination 😢,0,train
217,"@user O que seria do jiló se todos gostassem de abóbora, não é?! #Diva #ThaísAraujo #MaisVoce","@user What would happen to jiló if everyone liked pumpkin, right?! #Diva #ThaísAraujo #MaisVoce",1,train
218,Hije tem #MasterChefBR ai que tuuuuuudo,"I have #MasterChefBR on, oh how amaaaazing!",2,train
219,Queria a Aderlize na #EquipeAzul #MasterChefBR,I wanted Aderlize on the #BlueTeam #MasterChefBR,0,train
220,"Aproveitando que o assunto é política, só queria dizer que eu sou um bom partido. mandem direct ❤️ #MasterChefBR","Taking advantage of the fact that the topic is politics, I just wanted to say that I'm a good catch. Send me a direct message ❤️ #MasterChefBR",1,train
221,"Vem gente, vai começar #MasterChefBR  #TeamYuko #TeamVitorB","Come on, everyone, it's about to start #MasterChefBR #TeamYuko #TeamVitorB",2,train
222,"Ai cara, eu não acredito que o Vitor B saiu, quero chorar #MasterChefBR","Oh man, I can't believe Vitor B got eliminated, I want to cry #MasterChefBR",0,train
223,"Pena que esse doutor é casado combina com Fátima ,😘 #Encontro",It's a shame that this doctor is married; he would be a good match for Fátima. 😘 #Encontro,1,train
224,"FATIMA BERNARDES NO MEU VIDEO É UM SHOW , NAO TO ACREDITANDO , AMEI 😍 #VideoShowAoVivo","FATIMA BERNARDES IN MY VIDEO IS AMAZING, I CAN'T BELIEVE IT, I LOVED IT 😍 #VideoShowLive",2,train
225,"Fátima Bernardes cantando sandy sou eu tentando cantar em inglês: Só mexo a boca, faço cara de paisagem e canto porra nenhuma #encontro","Fátima Bernardes singing Sandy is like me trying to sing in English: I just move my mouth, put on a blank face, and sing nothing at all #encontro",0,train
226,"Aqui em Belém do Pará , o dindin é  chopp.  #VideoShowAoVivo","Here in Belém do Pará, the popsicle is beer. #VideoShowLive",1,train
227,"Adorei a Antônia Moraes abrindo o guarda roupa dá Manu,  são mega estilosas queria essas roupas pra mim 😍 #VideoShowAoVivo @user","I loved Antônia Moraes opening Manu's wardrobe, they are super stylish, I wish I had those clothes for myself 😍 #VideoShowLive @user",2,train
228,falta é cheiro verde nesses pratos #MasterChefBR,What's missing is fresh herbs in these dishes #MasterChefBR,0,train
229,dos competidores restantes a única que já passou de voltar pra casa é a miriam  #MasterChefBR,The only one of the two remaining competitors who has already gone home is Miriam #MasterChefBR,1,train
230,"Até o Padre Fábio de Melo cantando Trem Bala, no caso, no #ConversaComBial","Even Father Fábio de Melo singing Trem Bala, in this case, on #ConversaComBial",2,train
231,Descobrindo que não é só o Zé Felipe que é chato na novela. O ator também #DomingoLegal,Discovering that it's not just Zé Felipe who is annoying in the soap opera. The actor is too. #DomingoLegal,0,train
232,"#Encontro beijo é troca de carinho, beijo meu marido em qualquer lugar, é só estar com vontade","#A kiss is an exchange of affection, I kiss my husband anywhere, it's just about feeling like it.",1,train
233,"Sheila Gomes, Cláudia Silva e Jessica Ribeiro bora ver o Fogaç...ops! Ver o #MasterChefBR","Sheila Gomes, Cláudia Silva, and Jessica Ribeiro, let's go watch Fogaç... oops! Watch #MasterChefBR.",2,train
234,"Por que o #MasterChefBR termina tão tarde? Deveria ser um programa pra toda família, mas só os fortes sobrevivem. 🙁","Why does #MasterChefBR end so late? It should be a show for the whole family, but only the strong survive. 🙁",0,train
235,Ver #MasterChefBR sem comer nada é impossível 🙅‍♂️! Rsrs,Watching #MasterChefBR without eating anything is impossible 🙅‍♂️! Haha,1,train
236,Queria ter esse vocabulário rico que nem do @user #ConversaComBial,I wish I had that rich vocabulary like @user #ConversaComBial,2,train
237,"Já pode mudar o nome do programa para "" Conversa com Ana Maria Braga "" 🤣🤣🤣#ConversaComBial #MaiaraeMaraisaNoBial começa logooo esse treeem","You can already change the name of the show to ""Chat with Ana Maria Braga"" 🤣🤣🤣 #ConversaComBial #MaiaraeMaraisaNoBial hurry up and start this thing!",0,train
238,#MasterChefBR Vem forte que hoje a culinária é do Norte.,#MasterChefBR Come strong because today the cuisine is from the North.,1,train
239,Quer saber? Palmas pra você​ Victor B. 👏👏👏👏👏👏👏 #MasterChefBR,"You know what? Applause for you, Victor B. 👏👏👏👏👏👏👏 #MasterChefBR",2,train
240,Morta com a Fatima falando q nao falar sobre a outra q quer ser a esposa 😂😂😂😂 #Encontro Ai q direta,I'm dead with Fatima saying she won't talk about the other one who wants to be the wife 😂😂😂😂 #Encontro So direct,0,train
