Original,Split,Literal_Translation,Fluent_Translation,Sentiment,Cleaned_Literal_Translation,Cleaned_Fluent_Translation
"@user hoy tengo libre JAJA , viernes no puedo",train,"@user Today I've got free JAJA , Friday no I can.","@user today I got free JAJA , Friday I can't .. .. .. . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . .",1,"@user Today I've got free JAJA , Friday no I can.","@user today I got free JAJA , Friday I can't ."
@user @user ahora se me despierta la curiosidad de saber cuáles eran esos antiguos nombres...,train,@user @user Now be me Wake up. ed curiosity of know which They were those old names...,@user @user now I'm curious to know what those old names were...,2,@user @user Now be me Wake up. ed curiosity of know which They were those old names...,@user @user now I'm curious to know what those old names were...
"@user Si, lástima que el bicho grandote sirva para sembrar destrucción y muerte",train,"@user Yeah, Too bad. that on bug big guy serve for sowing destruction and death","@user Yes, pity the big bug serves to sow destruction and death",0,"@user Yeah, Too bad. that on bug big guy serve for sowing destruction and death","@user Yes, pity the big bug serves to sow destruction and death"
"ayer me dio mi dio mi ataque de panico retrocedi a cuando tenia 5 años, me despertaba sola en cama y comenzaba a gritar pq no habia nadie",train,"yesterday me dar My dar My attack of panic retrocedi a when I had 5 years, me I woke up. alone in bed and It started. a Screaming pq no There was No one.","yesterday gave me my panic attack back when I was 5 years old, I woke up alone in bed and started screaming pq there was no one",1,"yesterday me dar My dar My attack of panic retrocedi a when I had 5 years, me I woke up. alone in bed and It started. a Screaming pq no There was No one.","yesterday gave me my panic attack back when I was 5 years old, I woke up alone in bed and started screaming pq there was no one"
Sólo la Karlita me entiende y me da buenos consejos,train,Just ed Karlita me You understand. and me da good advice,Only Karlita understands me and gives me good advice,2,Just ed Karlita me You understand. and me da good advice,Only Karlita understands me and gives me good advice
"Ya no tengo libro para leer ni serie para ver, mis noches se están volviendo aburridas",train,"Right. no I've got book for read and/or series for See, My nights be They're coming back. Boring","I don't have a book to read or a show to watch anymore, my nights are getting boring.",0,"Right. no I've got book for read and/or series for See, My nights be They're coming back. Boring","I don't have a book to read or a show to watch anymore, my nights are getting boring."
Con entusiasmo y optimismo en este primer día del año. Todo depende de lo que Dios me tiene preparado. #VamosConFe,train,With enthusiasm and optimism in east first day of the year. All Depends of lo that God. me you have Ready. # Let's go withFe,With enthusiasm and optimism on this first day of the year. It all depends on what God has prepared for me.,1,With enthusiasm and optimism in east first day of the year. All Depends of lo that God. me you have Ready. # Let's go withFe,With enthusiasm and optimism on this first day of the year. It all depends on what God has prepared for me.
Tengamos un día lleno de magia y lindos momentos,train,Let's have it. a day full of magic and Nice. moments,Let's have a day full of magic and beautiful moments,2,Let's have it. a day full of magic and Nice. moments,Let's have a day full of magic and beautiful moments
"Después de unos cuatro días de ermitaña, salir al sol no me hizo muy bien fiebre largate",train,"After of some four days of hermit, Get out. as at sun no me He did. very Good. fever Get out of here.","After about four days of hermitage, going out in the sun didn't do me very well.",0,"After of some four days of hermit, Get out. as at sun no me He did. very Good. fever Get out of here.","After about four days of hermitage, going out in the sun didn't do me very well."
@user todo lo que sea posible,train,@user all lo that That's right. possible,@user as much as possible,1,@user all lo that That's right. possible,@user as much as possible
"Días como hoy agradezco no tener carro. Andar con el hígado hinchado por saber esos marchamos, mejor ando en Uber jaja",train,"Days as Today Appreciate it. no have Car. Walk with on liver swollen by know those We march, better ando in Uber Ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha","Days like today I appreciate not having a car. To walk with the swollen liver for knowing those we march, better to go in Uber haja",2,"Days as Today Appreciate it. no have Car. Walk with on liver swollen by know those We march, better ando in Uber Ha","Days like today I appreciate not having a car. To walk with the swollen liver for knowing those we march, better to go in Uber haja"
Difícilmente el quiera algo serio con ust si todo empezó por yaleo y nudes respétese y verá que la buscan para algo serio y bonito️,train,Hardly. on I want to. something. Serious. with ust Yes all It started. by yaleo and knots respect yourself and You'll see. that ed They're looking. for something. Serious. and Pretty?,Hardly he wants something serious with us if it all started with yaleo and nudes respect yourself and you will see that they are looking for it for something serious and beautiful? . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . .,0,Hardly. on I want to. something. Serious. with ust Yes all It started. by yaleo and knots respect yourself and You'll see. that ed They're looking. for something. Serious. and Pretty?,Hardly he wants something serious with us if it all started with yaleo and nudes respect yourself and you will see that they are looking for it for something serious and beautiful? .
cuando estás conversando de la más tranquila y te hacen recordar que mataron al perro de majin boo,train,when You're here. chatting of ed more Easy. and you they do remember that They killed. as at dog of majin boo,when you're talking about the quietest and they remind you that they killed the majin boo dog,1,when You're here. chatting of ed more Easy. and you they do remember that They killed. as at dog of majin boo,when you're talking about the quietest and they remind you that they killed the majin boo dog
@user gracias Manuel por este arte de recoger mi texto en tu revista  Un abrazo grande!,train,@user Thank you. Manuel by east art of collect My text in You magazine A Hug Big!,@user thanks Manuel for this art of collecting my text in your magazine A big hug!,2,@user Thank you. Manuel by east art of collect My text in You magazine A Hug Big!,@user thanks Manuel for this art of collecting my text in your magazine A big hug!
"Quiero comer algo, aunque estoy llena",train,"I want to. eat something, although I'm here. full","I want to eat something, though I'm full",0,"I want to. eat something, although I'm here. full","I want to eat something, though I'm full"
No sabía que el amor de mi vida iba a cantar. Hubiese visto el programa.,train,No I knew that on love of My life I was going. a Singing. There would be. seen on program.,I didn't know the love of my life was going to sing.,1,No I knew that on love of My life I was going. a Singing. There would be. seen on program.,I didn't know the love of my life was going to sing.
"@user y cómo mezclan realidad con mundos paralelos, y que es diferente a las demás películas de Marvel",train,"@user and how mix reality with worlds parallels, and that It's different a the Other films of Marvel","@user and how they mix reality with parallel worlds, and that's different from other Marvel movies",2,"@user and how mix reality with worlds parallels, and that It's different a the Other films of Marvel","@user and how they mix reality with parallel worlds, and that's different from other Marvel movies"
glowen sigue a cuentas inactivas y es en plan oh seguro que esas cuentas te dan mucho más apoyo que a las que le diste unf JAJAJA,train,glowen Go on. a accounts inactive and It's in plan Oh. Sure. that those accounts you dan a lot. more support that a the that le You got it. unf JAJAJA,glowen follows inactive accounts and it's like oh sure that those accounts give you a lot more support than the ones you gave af JAJAJA,0,glowen Go on. a accounts inactive and It's in plan Oh. Sure. that those accounts you dan a lot. more support that a the that le You got it. unf JAJAJA,glowen follows inactive accounts and it's like oh sure that those accounts give you a lot more support than the ones you gave af JAJAJA
