Original,Split,Literal_Translation,Fluent_Translation,Sentiment,Cleaned_Literal_Translation,Cleaned_Fluent_Translation
Unsicher? Ich? Da Lache ich doch. HA!,train,Uncertain? Me? There Laugh I Yes. HA!,"I don't know, I'm laughing at you, I'm laughing at you, I'm laughing at you, I'm laughing at you, I'm laughing at you, I'm laughing at you, I'm laughing at you, I'm laughing at you, I'm laughing at you, I'm laughing at you, I'm laughing at you, I'm laughing at you, I'm laughing at you, I'm laughing at you, I'm laughing at you, I'm laughing at you, I'm laughing at you, I'm laughing at you, I'm laughing at you, I'm laughing at you, I'm laughing at you, I'm laughing at you.",0,Uncertain? Me? There Laugh I Yes. HA!,"I don't know, I'm laughing at you, I'm laughing at you, I'm laughing at you, I'm laughing at you, I'm laughing at you, I'm laughing at you, I'm laughing at you, I'm laughing at you, I'm laughing at you, I'm laughing at you, I'm laughing at you, I'm laughing at you, I'm laughing at you, I'm laughing at you, I'm laughing at you, I'm laughing at you, I'm laughing at you, I'm laughing at you, I'm laughing at you, I'm laughing at you, I'm laughing at you, I'm laughing at you."
Grunderwerbsteuer wird erhöht: Der Immobilienkauf wird teurer http,train,Real estate transfer tax will increased: The Purchase of real estate will more expensive http:,Real estate transfer tax will be increased: Real estate purchase will be more expensive http: / / /www. /www. /www. /www. /www. /www. / /www. / /www. /www. /www. /www. /www. /www. /www. /www. /www. /www. /www. /www. /www. / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / /,1,Real estate transfer tax will increased: The Purchase of real estate will more expensive http:,Real estate transfer tax will be increased: Real estate purchase will be more expensive http: / / /www. /
Im Allgemeinwissen bin ich am 'besten' #omg,train,In General knowledge I am I Date 'best' #omg,"In general knowledge, I am the 'best' #omg",2,In General knowledge I am I Date 'best' #omg,"In general knowledge, I am the 'best' #omg"
@user ein grauenhaftes erlebnis. war auch dort. unglaublich. einfach unglaublich.,train,@user a Horrible experience. was also There. Unbelievable. simple Unbelievable.,@user a horrible experience. was also there. incredible. simply incredible.. . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . .,0,@user a Horrible experience. was also There. Unbelievable. simple Unbelievable.,@user a horrible experience. was also there. incredible. simply incredible.
TV Beitrag: Reinsdorf Classic Cup 2013 - Zweiter Durchgang Lauf 01 http,train,"TV Contribution: Reinsdorf Classic Cup 2013 - No, no, no, no, no, no, no. Second Passage Run 01 http:",TV post: Reinsdorf Classic Cup 2013 - Second round run 01 http: / / / ////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////,1,TV Contribution: Reinsdorf Classic Cup 2013 - No. Second Passage Run 01 http:,TV post: Reinsdorf Classic Cup 2013 - Second round run 01 http: /
@user nachtiii&lt;3,train,@user after-treatment;3,@user nachtiii&lt;3,2,@user after-treatment;3,@user nachtiii&lt;3
&lt;- möchte milde kotzen,train,&lt;- want mild puke,&lt;- wants to puke mildly.. . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . .,0,&lt;- want mild puke,&lt;- wants to puke mildly.
"@user Mit Blindheit geschlagen sein,ist hoffentlich nicht ansteckend #BTW13 http Zwangsbehandlungsgesetz 26.02.13",train,"@user With Blindness Beaten be,is I hope not contagious #BTW13 http: Compulsory treatment law 26.02.13",#BTW13 http Forced Treatment Act 26.02.13,1,"@user With Blindness Beaten be,is I hope not contagious #BTW13 http: Compulsory treatment law 26.02.13",#BTW13 http Forced Treatment Act 26.02.13
Neue Kollektion kommt! - Wir freuen uns demnächst die streng limitierte Seldom Nasty Kollektion... http,train,"New Collection Come on! - No, no, no, no, no, no, no. We Rejoicing us In the near future the strict Limited Seldom Nasty Collection... http:",New collection is coming! - We are looking forward to the strictly limited Seldom Nasty collection... http: / / /www. /www. /www. /www. /www. /www. /www. /www. /www. /www. /www. /www. /www. /www. /www. /www. /www. /www. /www. /www. /www. /www. /www. /www. /www. / /www. / /www. /www. / /www. / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / /,2,New Collection Come on! - No. We Rejoicing us In the near future the strict Limited Seldom Nasty Collection... http:,New collection is coming! - We are looking forward to the strictly limited Seldom Nasty collection... http: / / /www. /
"RT @user: @user ihr macht euch öffentlich und wollt diskurs, also klag nicht, dass er öffentlich stattfindet @user…",train,"RT @user: @user you power you Public and want the course, so Complaints not, that: he Public takes place @user...","RT @user: @user you make yourself public and want to discuss, so don't complain that he's taking place publicly @user...",0,"RT @user: @user you power you Public and want the course, so Complaints not, that: he Public takes place @user...","RT @user: @user you make yourself public and want to discuss, so don't complain that he's taking place publicly @user..."
RT @user: Führungsstreit beendet: BER-Technikchef Amann abgesetzt http,train,RT @user: Leadership Dispute Ended: BER Chief of Technology Amann Discontinued http:,RT @user: leadership dispute over: BER Chief of Technology Amann deposed http: http: / /www. /www. /www. /www. /www. /www. //////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////,1,RT @user: Leadership Dispute Ended: BER Chief of Technology Amann Discontinued http:,RT @user: leadership dispute over: BER Chief of Technology Amann deposed http: http: / /www. /
...an mit rein durfte ;D bzw.... eigentlich pennte er ja im Sessel als ich ins Bad schlich ;D ;D na ja.. nun bin ich wieder wach :)),train,...to with pure the ;D or... actually Pennant he Yes In the Armchairs as I Total Bathroom Sloppy ;D ;D na Yes. now I am I again wake up )),...it was allowed to come in ;D or... actually he was sleeping in the armchair when I snuck into the bathroom ;D ;D well.. now I'm awake again :))). .. .. . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . .,2,...to with pure the ;D or... actually Pennant he Yes In the Armchairs as I Total Bathroom Sloppy ;D ;D na Yes. now I am I again wake up )),...it was allowed to come in ;D or... actually he was sleeping in the armchair when I snuck into the bathroom ;D ;D well.. now I'm awake again :))).
endlich Bus erreicht ihr mongos #Matze_der_babo #ha_gayy,train,Finally Bus Achieved you Mongos #Matze_the_babo #ha_gayy,finally bus reaches her mongos #Matze_der_babo #ha_gayy,0,Finally Bus Achieved you Mongos #Matze_the_babo #ha_gayy,finally bus reaches her mongos #Matze_der_babo #ha_gayy
Neue Autos stossen weniger Abgase aus: http #News #Liechtenstein,train,New Cars throttle less Exhaust gases from: http: #News #Liechtenstein,New cars emit fewer exhaust gases: http #News #Liechtenstein,1,New Cars throttle less Exhaust gases from: http: #News #Liechtenstein,New cars emit fewer exhaust gases: http #News #Liechtenstein
"@user Könnt ihr bitte für gute Laune sorgen, die ich eigentlich schon habe, und Best Song Ever von One Direction spielen ? #Wunschhits :)",train,"@user Can you please for good Mood ensure that: the I actually already have, and Best Song Ever from One Directorate play ? #Wishhits :)",@user Can you please create a good mood that I already have and play Best Song Ever by One Direction? #Wunschhits :),2,"@user Can you please for good Mood ensure that: the I actually already have, and Best Song Ever from One Directorate play ? #Wishhits :)",@user Can you please create a good mood that I already have and play Best Song Ever by One Direction? #Wunschhits :)
Das interessiert mich gerade echt nicht. #Domian,train,The interested me straight Real Don't. #Domian,I really don't care about that right now.,0,The interested me straight Real Don't. #Domian,I really don't care about that right now.
Langsam wird's hell draußen.,train,Slow It's all right. Bright Outside.,It's getting bright out there.,1,Slow It's all right. Bright Outside.,It's getting bright out there.
Süßer kleiner Elefant: Bad Wünnenberg | Kann zur Blumenablage genutzt werden!Bitte Abholung! http,train,Sweetheart Small Elephant: Bathroom Wünnenberg  May to the Flower rack used be!Please Pick up! http:,Sweet little elephant: Bad Wünnenberg 的 Can be used for flower storage!Please pick up! http: / /www. /www. /www. /www. /www. /www. /www. /www. /////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////,2,Sweetheart Small Elephant: Bathroom Wünnenberg  May to the Flower rack used be!Please Pick up! http:,Sweet little elephant: Bad Wünnenberg 的 Can be used for flower storage!Please pick up! http: / /www. /
