Original,Split,Literal_Translation,Fluent_Translation,Sentiment,Cleaned_Literal_Translation,Cleaned_Fluent_Translation
Gente che ride perché ha fatto una corsa. #Vabbè,train,People that He's laughing. why ha done one Run. ♪ Ebbé ♪,People laughing because they've run a race. #Vabbè (Translated with Google Translate) #Vabbè (Translated with Google Translate) (Translated with Google Translate) (Translated with Google Translate) (Translated with Google Translate) (Translated with Google Translate) (Translated with Google Translate) (Translated with Google Translate) (Translated with Google Translate) (Translated with Google Translate) (Translated with Google Translate) (Translated with Google Translate) (Translated with Google Translate),1,People that He's laughing. why ha done one Run. ♪ Ebbé ♪,People laughing because they've run a race. #Vabbè (Translated with Google Translate) #Vabbè (Translated with Google Translate) (Translated with Google Translate) (Translated with Google Translate) (Translated with Google Translate) (Translated with Google Translate) (Translated with Google Translate) (Translated with Google Translate) (Translated with Google Translate) (Translated with Google Translate) (Translated with Google Translate) (Translated with Google Translate) (Translated with Google Translate)
Appena visto e sentito Mario #Monti dalla #gruber. Più che mai l'impressione è che siamo finalmente in buone mani...altro che #Berlusconi,train,Just Seen and heard Mario #Mountains from #gruber. More that never the impression is that We're at last in good Hands...other that #Berlusconi,Just saw and heard Mario #Monti from the #gruber. More than ever the impression is that we are finally in good hands ... other than #Berlusconi,2,Just Seen and heard Mario #Mountains from #gruber. More that never the impression is that We're at last in good Hands...other that #Berlusconi,Just saw and heard Mario #Monti from the #gruber. More than ever the impression is that we are finally in good hands ... other than #Berlusconi
POI DICONO CHE I MATTI SONO AL MANICOMIO........NO AL GOVERNO MONTI...E' PERICOLOSISSIMO..............!,train,THEN DICONO THAT I MATTI ARE AL MANICOMIO . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . AL GOVERNMENT MONTI... it's DANGEROUS....................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................,Then I say that the dead are at the manicomio................................................................................................,0,THEN DICONO THAT I MATTI ARE AL MANICOMIO . AL GOVERNMENT MONTI... it's DANGEROUS.,Then I say that the dead are at the manicomio.
Dopo il no alla #manovra ecco come ci porremo in futuro nei confronti del #Governo #Monti http,train,After on no to #maneuver That's it. as there We'll put in future in Comparisons of #Government #Mountains http,After the no to the #manovra here is how we will stand in the future against the #Government #Monti http,1,After on no to #maneuver That's it. as there We'll put in future in Comparisons of #Government #Mountains http,After the no to the #manovra here is how we will stand in the future against the #Government #Monti http
@user: Un paese che ha risorse come Mario Monti le valorizza al servizio delle istituzioni. Grazie Presidente! #elezioni,train,@user: A country that ha resources as Mario Mountains i value to service of the institutions. Thank you. President! #Elections,@user: A country that has resources like Mario Monti values them at the service of the institutions. Thank you President! #elections,2,@user: A country that ha resources as Mario Mountains i value to service of the institutions. Thank you. President! #Elections,@user: A country that has resources like Mario Monti values them at the service of the institutions. Thank you President! #elections
Indiscrezioni Governo Monti: Passera per lo sviluppo pare sia una richiesta particolare di Berlusconi.,train,Indiscretions Government Mountains: Walk-of-peel for I development Looks like... is one request particular of Berlusconi.,Indiscrezioni Governo Monti: Passera per il sviluppo seems to be a particular request of Berlusconi.,0,Indiscretions Government Mountains: Walk-of-peel for I development Looks like... is one request particular of Berlusconi.,Indiscrezioni Governo Monti: Passera per il sviluppo seems to be a particular request of Berlusconi.
"#Ministri, la formazione del governo Monti su Twitter.: http via @user",train,"#Ministers, the training of Government Mountains on Twitter.: http via @user","#Ministers, formation of the Monti government on Twitter.: http via @user",1,"#Ministers, the training of Government Mountains on Twitter.: http via @user","#Ministers, formation of the Monti government on Twitter.: http via @user"
"La vita e' un gran bel libro..a volte pero' sei costretto a fermarti, tornare indietro per riprendere il filo....Notte dolce dolce notte....",train,"The life It's... it's... it's... it's... it's... it's... it's... it's... it's... it's... it's... it's.. it's... it's... it's... it's... it's... it's. a Big That's nice. book..a times But... six Forced a stop, stop, stop, stop, stop, stop, stop, stop, stop, stop, stop, stop, stop, stop, stop, stop, stop, stop, stop, stop, stop, stop, stop, stop, stop, stop, stop, stop, stop, stop, stop, stop, stop, stop, stop, stop, stop, stop, stop, stop, stop, stop, stop, stop, stop, stop, stop, stop, stop, stop, stop, stop, stop, stop, stop, stop, stop, stop, stop, stop, stop, stop, stop, stop, stop, stop, stop, stop, stop, stop, stop, stop, stop, stop, stop, stop, stop, stop, stop. come back back for resume on Thread...Night sweet sweet night....","Life is a great book... sometimes you have to stop, go back to pick up the thread....Night sweet sweet night...",2,The life It's... it's.. it's... it's. a Big That's nice. book..a times But... six Forced a stop. come back back for resume on Thread...Night sweet sweet night....,"Life is a great book... sometimes you have to stop, go back to pick up the thread....Night sweet sweet night..."
#manovra: anche il governo Monti nella morsa delle lobby! in questo paese i privilegi non si toccano :( e la povera gente paga! #FB,train,#maneuver: whether or not on Government Mountains in vise of the Lobby! in this country i privileges not Yes touch :( and the poor people Pay! #FB,#maneuver: even the Monti government in the grip of lobbying! in this country privileges do not touch:( and poor people pay! #FB,0,#maneuver: whether or not on Government Mountains in vise of the Lobby! in this country i privileges not Yes touch :( and the poor people Pay! #FB,#maneuver: even the Monti government in the grip of lobbying! in this country privileges do not touch:( and poor people pay! #FB
"Gp Bahrain, Rosberg domina seconde libere e Ferrari indietro: Nico Rosberg davanti a tutti nelle seconde prove l... http",train,"Gp Bahrain, Rosberg dominate second free and Ferrari back: Nico Rosberg front a all in second tests I... http","Gp Bahrain, Rosberg dominates second free and Ferrari back: Nico Rosberg in front of everyone in the second rehearsals... http",1,"Gp Bahrain, Rosberg dominate second free and Ferrari back: Nico Rosberg front a all in second tests I... http","Gp Bahrain, Rosberg dominates second free and Ferrari back: Nico Rosberg in front of everyone in the second rehearsals... http"
@user ma è bellissimo *O* grazie mille :3,train,@user but is beautiful *O* Thank you. Thousand :3,@user but it's beautiful *O* thank you very much :3,2,@user but is beautiful *O* Thank you. Thousand :3,@user but it's beautiful *O* thank you very much :3
@user si e pure brutto,train,@user Yes and as well ugly,"@user gets ugly, too. @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user",0,@user Yes and as well ugly,"@user gets ugly, too. @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user"
@user Per non dire 'sto arrivando' a tutti....Guarda questo video su YouTube:http,train,@user For not say That's it. It's coming. a All...Look at this video on YouTube:http,@user To not say 'I'm coming' to everyone....Look at this video on YouTube:http,1,@user For not say That's it. It's coming. a All...Look at this video on YouTube:http,@user To not say 'I'm coming' to everyone....Look at this video on YouTube:http
#rimontiamo Bisognerebbe essere veri banditi per sabotare un governo Monti . I requisiti ci sono (Ellekappa),train,# Let's get back together It should be be true bandits for sabotage a Government Mountains . I requirements there are (Ellekappa),#we reassemble We should be real bandits to sabotage a Monti government. The requirements are there (Ellekappa),2,# Let's get back together It should be be true bandits for sabotage a Government Mountains . I requirements there are (Ellekappa),#we reassemble We should be real bandits to sabotage a Monti government. The requirements are there (Ellekappa)
